"Frame";"Timestamp";"x";"y";"z"
1963;32717;-397,7;4;91,9
1969;32817;-397,7;4,1;92,1
1975;32917;-398;4,1;91,9
1981;33017;-398,2;4,2;91,4
1987;33117;-398,4;4,3;91,4
1993;33217;-398,3;4,5;91,4
1999;33317;-398,2;4,7;91,1
2005;33417;-398,2;4,1;90,6
2011;33517;-398,3;3,9;89,6
2017;33617;-398,4;3,8;89
2023;33717;-398,6;3,7;88,8
2029;33817;-398,5;3,6;88,9
2035;33917;-398,8;3,5;90,1
2041;34017;-399,1;4;90,1
2047;34117;-399,2;4,2;90
2053;34217;-399,5;4,3;89,7
2059;34317;-399,5;4,4;89,3
2065;34417;-399,5;4,5;89,1
2071;34517;-399,6;4,6;89,1
2077;34617;-399,8;4,6;89
2083;34717;-399,9;4,5;89
2089;34817;-399,9;4,4;89,3
2095;34917;-399,8;4,3;89,4
2101;35017;-399,8;4,4;89,5
2107;35117;-399,8;5;89
2113;35217;-399,6;5,2;89
2119;35317;-399,6;5,1;89,1
2125;35417;-399,5;5,2;89
2131;35517;-399,8;5,3;88,9
2137;35617;-399,8;5,4;88,8
2143;35717;-399,8;5,4;89,1
2149;35817;-399,9;5,3;89
2155;35917;-399,7;5,3;88,8
2161;36017;-399,7;5,3;88,1
2167;36117;-399,9;5,4;87,9
2173;36217;-400,1;5,4;88,3
2179;36317;-400;5,4;88,4
2185;36417;-400;5,3;88,5
2191;36517;-400,1;5,2;88
2197;36617;-400,1;5,3;87,8
2203;36717;-400,3;5,2;87,6
2209;36817;-400,5;5,3;87,4
2215;36917;-400,7;5,3;87
2221;37017;-400,6;5,4;85,7
2227;37117;-400,2;5,1;85,8
2233;37217;-399,6;4,5;86,5
2239;37317;-399,2;4;87,3
2245;37417;-398,7;3,8;87,9
2251;37517;-398,3;3,4;88,4
2257;37617;-397,8;3,3;88,8
2263;37717;-397,2;3,1;89,3
2269;37817;-397;3,2;89,8
2275;37917;-396,3;3;90,3
2281;38017;-395,9;3;90,7
2287;38117;-395,4;3;91,4
2293;38217;-395,1;3;92,1
2299;38317;-394,8;3;92,7
2305;38417;-394,5;3;93
2311;38517;-394,2;3;93,4
2317;38617;-394;2,9;93,9
2323;38717;-394,3;2,9;93,7
2329;38817;-394,8;2,8;92,9
2335;38917;-395,3;2,7;92,3
2341;39017;-395,7;2,7;91,6
2347;39117;-396,1;2,7;90,9
2353;39217;-396,4;2,6;90,2
2359;39317;-396,7;2,6;89,8
2365;39417;-397;2,6;89,4
2371;39517;-397,2;2,6;89,1
2377;39617;-397,4;2,6;88,9
2383;39717;-397,5;2,6;88,6
2389;39817;-397,6;2,7;88,6
2395;39917;-397,7;2,6;88,2
2401;40017;-397,8;2,6;88
2407;40117;-397,9;2,6;88,1
2413;40217;-397,9;2,6;88
2419;40317;-397,9;2,6;88,1
2425;40417;-397,9;2,7;88
2431;40517;-398;2,6;88,1
2437;40617;-398;2,7;88,1
2443;40717;-397,9;2,6;88,1
2449;40817;-397,9;2,6;88,2
2455;40917;-397,8;2,6;88,4
2461;41017;-397,5;2,6;88,9
2467;41117;-397,4;2,7;89,2
2473;41217;-397,2;2,5;89,7
2479;41317;-396,8;2,5;90,2
2485;41417;-396,5;2,5;90,7
2491;41517;-396,4;2,5;91,3
2497;41617;-396,1;2,4;91,7
2503;41717;-395,9;2,4;92
2509;41817;-395,6;2,4;92,3
2515;41917;-395,4;2,3;92,8
2521;42017;-395,1;2,4;93,2
2527;42117;-394,9;2,3;93,5
2533;42217;-394,7;2,3;93,9
2539;42317;-394,6;2,4;94,3
2545;42417;-394,4;2,4;94,5
2551;42517;-394,3;2,4;94,5
2557;42617;-394,4;2,5;94,6
2563;42717;-394,5;2,5;94,2
2569;42817;-394,8;2,4;93,7
2575;42917;-395;2,4;93,2
2581;43017;-395,2;2,4;92,7
2587;43117;-395,5;2,3;92,1
2593;43217;-395,7;2,3;91,7
2599;43317;-395,9;2,2;91,4
2605;43417;-396,2;2,3;91
2611;43517;-396,4;2,2;90,6
2617;43617;-396,6;2,2;90,2
2623;43717;-396,7;2,2;89,5
2629;43817;-397;2,1;89,1
2635;43917;-397,1;2,2;89,1
2641;44017;-397,2;2,2;88,8
2647;44117;-397,3;2,2;88,8
2653;44217;-397,3;2,2;88,8
2659;44317;-397,3;2,2;88,7
2665;44417;-397,4;2,2;88,6
2671;89,0333333333333;-397,4;2,2;88,7
2677;44617;-397,4;2,3;88,5
2683;44717;-397,6;2,2;88,4
2689;44817;-397,5;2,2;88,3
2695;44917;-397,5;2,2;88,3
2701;45017;-397,5;2,2;88,4
2707;45117;-397,5;2,2;88,4
2713;45217;-397,5;2,1;88,6
2719;45317;-397,5;2,2;88,6
2725;45417;-397,5;2,2;88,5
2731;45517;-397,5;2,2;88,5
2737;45617;-397,5;2,3;88,4
2743;45717;-397,6;2,2;88,3
2749;45817;-397,5;2,2;88,4
2755;45917;-397,4;2,2;88,8
2761;46017;-397,2;2,3;89,3
2767;46117;-396,9;2,2;89,7
2773;46217;-396,7;2,2;90,2
2779;46317;-396,5;2,2;90,7
2785;46417;-396,3;2,1;91,2
2791;46517;-396,1;2,2;91,6
2797;46617;-395,8;2,2;91,8
2803;46717;-395,6;2,2;92,1
2809;46817;-395,4;2;92,5
2815;46917;-395,2;2,1;93
2821;47017;-394,9;2,2;93,4
2827;47117;-394,7;2,1;93,8
2833;47217;-394,5;2,2;94,1
2839;47317;-394,4;2,2;94,6
2845;47417;-394,1;2,3;94,9
2851;47517;-393,9;2,2;95,2
2857;47617;-393,9;2,3;95,4
2863;47717;-393,7;2,3;95,5
2869;47817;-393,7;2,3;95,5
2875;47917;-393,7;2,3;95,7
2881;48017;-393,8;2,3;95,3
2887;48117;-394,1;2,2;94,8
2893;48217;-394,4;2,2;94,4
2899;48317;-394,6;2,2;93,9
2905;48417;-394,8;2,2;93,4
2911;48517;-395,1;2,2;92,7
2917;48617;-395,4;2,2;92
2923;48717;-395,6;2;91,5
2929;48817;-396;2;91
2935;48917;-396,2;2;90,8
2941;49017;-396,3;2;90,3
2947;49117;-396,6;2;89,9
2953;49217;-396,8;2;89,7
2959;49317;-396,9;2;89,4
2965;49417;-397;2;89,1
2971;49517;-397,1;2;89
2977;49617;-397,2;2,1;88,8
2983;49717;-397,2;1,9;88,5
2989;49817;-397,3;2;88,5
2995;49917;-397,2;2;88,7
3001;50017;-396,9;2;89,3
3007;50117;-396,5;2;90,4
3013;50217;-396,1;2;91,2
3019;50317;-395,7;2,1;91,9
3025;50417;-395,4;2,1;92,6
