"Frame";"Timestamp";"x";"y";"z"
2504;41733;-395,3;5,1;89,9
2510;41833;-395;5,1;90,5
2516;41933;-394,7;5,1;91
2522;42033;-394,5;5;91,6
2528;42133;-394,3;5,2;92,1
2534;42233;-394,1;5,1;92,1
2540;42333;-394;5,1;92,4
2546;42433;-394;5,1;92,5
2552;42533;-393,9;5,1;92,4
2558;42633;-394,2;5,1;92
2564;42733;-394,3;5;91,5
2570;42833;-394,6;5,1;91,1
2576;42933;-394,7;5,1;90,5
2582;43033;-394,9;5;90,1
2588;43133;-395,1;5;89,7
2594;43233;-395,3;5;89,4
2600;43333;-395,4;5,1;89,1
2606;43433;-395,5;5;88,8
2612;43533;-395,6;5;88,6
2618;43633;-395,8;5;88,2
2624;43733;-395,9;5,1;87,8
2630;43833;-396,1;5,1;87,5
2636;43933;-396,2;5;87,3
2642;44033;-396,2;5,1;87,2
2648;44133;-396,3;5,1;87,2
2654;44233;-396,3;5,1;87
2660;44333;-396,4;5,1;87
2666;44433;-396,5;5,1;86,9
2672;44533;-396,6;5,1;86,5
2678;44633;-396,8;5,1;86,3
2684;44733;-396,8;5,2;86,3
2690;44833;-396,8;5,1;86,2
2696;44933;-396,8;5,1;86,1
2702;45033;-396,9;5,1;86
2708;45133;-397;5,1;86
2714;45233;-397;5,2;85,7
2720;45333;-397,1;5;85,5
2726;45433;-397,2;5,1;85,4
2732;45533;-397,3;5,1;85,5
2738;45633;-397,2;5,1;85,5
2744;45733;-397;5,1;85,9
2750;45833;-396,8;5,1;86,5
2756;45933;-396,5;5,2;87,3
2762;46033;-396,2;5,1;87,8
2768;46133;-396;5,1;88,3
2774;46233;-395,7;5,1;89
2780;46333;-395,4;5,1;89,7
2786;46433;-395,1;5,1;90,2
2792;46533;-394,8;5;90,7
2798;46633;-394,4;5,1;91,3
2804;46733;-394,2;5,1;91,9
2810;46833;-394;5,2;92,1
2816;46933;-393,8;5,1;92,6
2822;47033;-393,7;5,1;93,1
2828;47133;-393,4;5,1;93,4
2834;47233;-393,2;5;93,7
2840;47333;-393,1;5,1;94
2846;47433;-392,9;5;94,3
2852;47533;-392,8;5,1;94,4
2858;47633;-392,7;5;94,5
2864;47733;-392,9;5;94,3
2870;47833;-392,9;5,1;94,2
2876;47933;-393,1;4,9;93,7
2882;48033;-393,4;5;93,2
2888;48133;-393,6;4,9;92,7
2894;48233;-393,8;5;92,1
2900;48333;-394;4,9;91,6
2906;48433;-394,3;4,9;91,1
2912;48533;-394,5;4,9;90,8
2918;48633;-394,7;4,8;90,4
2924;48733;-394,9;4,9;90
2930;48833;-395;4,8;89,6
2936;48933;-395,2;4,9;89,3
2942;49033;-395,4;5;88,6
2948;49133;-395,5;4,8;88,3
2954;49233;-395,7;5;87,9
2960;49333;-395,8;4,9;87,6
2966;49433;-395,9;5;87,4
2972;49533;-396;4,9;87,2
2978;49633;-396,1;4,9;87
2984;49733;-396,2;5;86,7
2990;49833;-396,4;4,9;86,4
2996;49933;-396,5;4,9;86,1
3002;50033;-396,7;4,9;86,1
3008;50133;-396,7;5;85,9
3014;50233;-396,7;5;85,9
3020;50333;-396,8;4,9;85,8
3026;50433;-396,9;5;85,9
3032;50533;-396,9;4,9;85,6
3038;50633;-397;5;85,6
3044;50733;-397;4,9;85,2
3050;50833;-397,2;5;85,3
3056;50933;-397,1;5;85,3
3062;51033;-397,1;5;85,4
3068;51133;-397,1;5;85,4
3074;51233;-397,2;4,9;85,4
3080;51333;-397,1;5;85,4
3086;51433;-397,1;5;85,4
3092;51533;-397,1;5;85,1
3098;51633;-397,1;5;85,5
3104;51733;-396,8;5;86,2
3110;51833;-396,5;5;86,9
3116;51933;-396,2;4,9;87,8
3122;52033;-395,9;4,9;88,6
3128;52133;-395,6;4,9;89,3
3134;52233;-395,3;4,8;89,7
3140;52333;-394,9;4,8;90
3146;52433;-394,8;4,8;90,6
3152;52533;-394,6;4,8;91,3
3158;52633;-394,2;4,8;91,8
3164;52733;-394;4,8;92,2
3170;52833;-393,8;4,8;92,8
3176;52933;-393,5;4,8;93,2
3182;53033;-393,3;4,9;93,4
3188;53133;-393,2;4,9;93,7
3194;53233;-393;4,9;94
3200;53333;-392,9;4,9;94,1
3206;53433;-393;4,9;93,9
3212;53533;-393,1;4,8;93,6
3218;53633;-393,3;4,9;93,1
3224;53733;-393,6;4,9;92,3
3230;53833;-393,9;4,8;91,9
3236;53933;-394,1;4,9;91,5
3242;54033;-394,3;4,9;91,3
3248;54133;-394,4;4,9;90,8
3254;54233;-394,5;4,9;90,6
3260;54333;-394,6;4,9;90,3
3266;54433;-394,8;4,9;89,6
3272;54533;-395;4,8;89,3
3278;54633;-395,3;4,8;88,8
3284;54733;-395,4;4,8;88,4
3290;54833;-395,6;4,8;88
3296;54933;-395,7;4,8;87,6
3302;55033;-396;4,8;87,3
3308;55133;-396,1;4,8;86,9
3314;55233;-396,2;4,7;86,4
3320;55333;-396,5;4,7;86,1
3326;55433;-396,6;4,8;85,9
3332;55533;-396,6;4,8;85,7
3338;55633;-396,7;4,8;85,7
3344;55733;-396,7;4,7;85,8
3350;55833;-396,7;4,8;85,8
3356;55933;-396,7;4,8;85,9
3362;56033;-396,5;4,8;86,3
3368;56133;-396,3;4,8;86,5
3374;56233;-396,2;4,7;87,1
3380;56333;-395,9;4,8;87,8
3386;56433;-395,6;4,7;88,5
3392;56533;-395,3;4,7;89
3398;56633;-395,1;4,7;89,5
3404;56733;-394,9;4,7;90,2
3410;56833;-394,7;4,7;90,6
3416;56933;-394,5;4,7;91
3422;57033;-394,2;4,8;91,5
3428;57133;-394;4,7;92,3
3434;57233;-393,7;4,7;92,8
3440;57333;-393,5;4,7;93,2
3446;57433;-393,2;4,7;93,6
3452;57533;-393;4,7;94,1
3458;57633;-392,8;4,6;94,4
3464;57733;-392,8;4,7;94,4
3470;57833;-392,6;4,5;94,8
3476;57933;-392,5;4,5;95,1
3482;58033;-392,3;4,5;95,3
3488;58133;-392,4;4,5;95,1
3494;58233;-392,6;4,6;94,8
3500;58333;-392,8;4,5;94,4
3506;58433;-393,1;4,6;93,6
3512;58533;-393,4;4,5;92,9
3518;58633;-393,7;4,5;92,2
3524;58733;-394;4,5;91,7
3530;58833;-394,1;4,5;91,2
3536;58933;-394,4;4,5;90,8
3542;59033;-394,6;4,4;90,1
3548;59133;-394,9;4,5;89,5
3554;59233;-395,1;4,4;88,9
3560;59333;-395,5;4,4;88
3566;59433;-395,7;4,4;87,5
3572;59533;-395,9;4,4;87,2
3578;59633;-396;4,5;86,9
